"Date","PCECTPI","headline_inflation","headline_inflation_change","headline_inflation_ma","JCXFE","core_inflation","core_inflation_change","core_inflation_ma","food_energy","food_energy_late_period","UNRATE","ST_UNRATE","LT_UNRATE","OPHNFB","trend_8_quarter","actual_8_quarter_change","nixon_price_on","nixon_price_off","NIXON"
"1960-Q1",15.435,1.69994069974304,-0.562232578749726,1.68565339762141,15.842,2.1076377699001,NA,2.08573431417443,-0.407697070157058,0,5.13333333333333,4.52522902428384,0.608104309049488,33.734,5.65187670857703,9.03038138332256,0,0,0
"1960-Q2",15.515,1.81114246341623,0.111201763673195,1.794936659262,15.902,1.94896781638671,-0.15866995351339,1.93021865709855,-0.137825352970473,0,5.23333333333333,4.65671156503569,0.576621768297639,33.209,5.71796679988244,5.31840669795764,0,0,0
"1960-Q3",15.574,1.58502380797078,-0.226118655445453,1.57259348264769,15.965,1.67494586676856,-0.274021949618143,1.66107333906815,-0.0899220587977836,0,5.53333333333333,4.95382312133767,0.579510211995658,33.407,5.78458478254328,3.99066147859921,0,0,0
"1960-Q4",15.642,1.47259163152773,-0.112432176443046,1.46185428413057,16.017,1.41834990185525,-0.25659596491331,1.40838542982413,0.0542417296724811,0,6.26666666666667,5.4712933873708,0.795373279295868,32.964,5.85219611664905,0.896819809617089,0,0,0
"1961-Q1",15.671,1.52899254940071,0.0564009178729705,1.51742125869561,16.044,1.27509152884737,-0.143258373007886,1.26703068657186,0.253901020553338,0,6.8,5.84062012572671,0.95937987427329,33.391,5.92098596177301,2.08193213084683,0,0,0
"1961-Q2",15.67,0.999033193683528,-0.529959355717177,0.994075846758591,16.097,1.22626084769213,-0.0488306811552401,1.21880317448007,-0.227227654008599,0,7,5.76189643520466,1.23810356479534,34.27,5.99036519994045,3.76358736791111,0,0,0
"1961-Q3",15.726,0.975985617054071,-0.0230475766294569,0.971253641453007,16.167,1.265267773254,0.0390069255618768,1.25733014527238,-0.289282156199933,0,6.76666666666667,5.46649817546749,1.30016849119917,34.853,6.05914486101558,5.38522012578616,0,0,0
"1961-Q4",15.743,0.645697481140525,-0.330288135913546,0.643621785307236,16.206,1.17999625398015,-0.0852715192738576,1.17308858523746,-0.534298772839622,0,6.2,5.08141932731281,1.11858067268719,35.151,6.12578804082633,6.63127559532838,0,0,0
"1962-Q1",15.811,0.89336991895859,0.247672437818065,0.88940297869291,16.266,1.38369483919221,0.203698585212061,1.3742091836777,-0.490324920233618,0,5.63333333333333,4.68077644873277,0.952556884600559,35.727,6.18865253446079,5.90798600818164,0,0,0
"1962-Q2",15.867,1.25717932354819,0.363809404589598,1.24934243840231,16.328,1.43505000931849,0.0513551701262873,1.42485062834514,-0.177870685770307,0,5.53333333333333,4.63228022692968,0.90105310640365,35.584,6.24617511943743,7.15167575054955,0,0,0
"1962-Q3",15.91,1.17003688159735,-0.0871424419508373,1.16324487803712,16.382,1.32986948722707,-0.105180522091428,1.3211043473941,-0.159832605629716,0,5.56666666666667,4.75578527179951,0.81088139486716,36.176,6.29674871912997,8.28868201275183,0,0,0
"1962-Q4",15.958,1.3656863367846,0.195649455187252,1.35644488535975,16.413,1.27730470196224,-0.0525647852648257,1.2692159711265,0.0883816348223609,0,5.53333333333333,4.83347598310776,0.699857350225574,36.443,6.33890774138576,10.5539376289285,0,0,0
"1963-Q1",16.004,1.2206691543862,-0.145017182398406,1.21327906669806,16.467,1.23570638140908,-0.0415983205531634,1.22813384912783,-0.0150372270228818,0,5.76666666666667,4.97776281268852,0.788903853978142,36.549,6.37149783362926,9.45763828576563,0,0,0
"1963-Q2",16.029,1.02098695405558,-0.199682200330615,1.01581008917915,16.529,1.23101420872122,-0.00469217268785904,1.22349884276725,-0.210027254665637,0,5.73333333333333,4.9048360484302,0.828497284903132,36.826,6.39402324170486,7.45841844178581,0,0,0
"1963-Q3",16.107,1.23821495914519,0.217228005089606,1.23061177588468,16.593,1.28799902331827,0.0569848145970486,1.27977485872406,-0.0497840641730805,0,5.5,4.75186799646088,0.748132003539117,37.73,6.40647042090261,8.25466961237195,0,0,0
"1963-Q4",16.166,1.30342148138865,0.0652065222434599,1.29500004255632,16.673,1.58411015658318,0.296111133264917,1.57169408285234,-0.280688675194538,0,5.56666666666667,4.87442769737236,0.692238969294302,37.703,6.40899213826258,7.260106398111,0,0,0
"1964-Q1",16.243,1.49337665583602,0.189955174447377,1.48233557422701,16.744,1.68215218315419,0.0980420265710094,1.6681606907837,-0.18877552731817,0,5.46666666666667,4.7829641059554,0.683702560711268,37.939,6.40202994194849,6.19139586307276,0,0,0
"1964-Q2",16.278,1.55343440014972,0.0600577443136974,1.54149212611054,16.794,1.60324278540747,-0.0789093977467243,1.59052658261554,-0.0498083852577482,0,5.2,4.5580129357627,0.641987064237305,38.147,6.38615836672715,7.20267535971222,0,0,0
"1964-Q3",16.331,1.39069969578444,-0.162734704365278,1.3811181986064,16.84,1.48857952148496,-0.114663263922506,1.47760891335298,-0.09787982570052,0,5,4.32240275277442,0.677597247225577,38.541,6.36191903579056,6.53748341441838,0,0,0
"1964-Q4",16.385,1.35469503897069,-0.0360046568137562,1.34560108391257,16.883,1.25952138187489,-0.22905813961007,1.25165539167349,0.095173657095794,0,4.96666666666667,4.37519028987681,0.591476376789861,38.17,6.32998115311088,4.73890733474194,0,0,0
"1965-Q1",16.438,1.20051714584744,-0.154177893123243,1.19336809890496,16.947,1.2123745819398,-0.047146799935097,1.2050841867536,-0.011857436092352,0,4.9,4.36002258610954,0.539977413890457,38.718,6.29104135459441,5.93449889189856,0,0,0
"1965-Q2",16.522,1.49895564565671,0.29843849980927,1.48783232354637,16.999,1.22067405025603,0.00829946831623785,1.21328390352611,0.27828159540068,0,4.66666666666667,4.18007583839072,0.486590828275947,38.896,6.24554767086334,5.62102862108293,0,0,0
"1965-Q3",16.583,1.54307758251178,0.0441219368550674,1.53129321373555,17.052,1.25890736342043,0.0382333131643924,1.25104900887831,0.284170219091355,0,4.36666666666667,3.91461459091742,0.452052075749252,39.687,6.19389242278007,5.18685396236417,0,0,0
"1965-Q4",16.634,1.51968263655782,-0.0233949459539609,1.50825112957178,17.109,1.33862465201684,0.0797172885964115,1.32974423474548,0.181057984540982,0,4.1,3.69646861984265,0.403531380157345,40.377,6.13637035010545,7.09227382436411,0,0,0
"1966-Q1",16.763,1.97712617106706,0.457443534509237,1.95783489228329,17.195,1.46338585000296,0.12476119798612,1.45278168729948,0.5137403210641,0,3.86666666666667,3.49310658703905,0.373560079627615,40.928,6.07311884284092,7.87843643743904,0,0,0
"1966-Q2",16.899,2.28180607674617,0.304679905679115,2.25616224403735,17.334,1.97070415906819,0.507318309065229,1.95153719155203,0.311101917677986,0,3.83333333333333,3.48184002261165,0.351493310721688,40.645,6.00442465090574,6.54835242614099,0,0,0
"1966-Q3",17.028,2.68347102454321,0.401664947797037,2.6480973733944,17.477,2.49237626084917,0.521672101780986,2.46182318812602,0.191094763694037,0,3.76666666666667,3.49283262669089,0.273834039975772,40.778,5.93085660509335,5.8042085052282,0,0,0
"1966-Q4",17.16,3.16219790789948,0.478726883356273,3.11323006133204,17.628,3.03349114501139,0.541114884162216,2.98839061372291,0.128706762888094,0,3.7,3.42078884288516,0.27921115711484,41.03,5.85306852491206,7.49279538904899,0,0,0
"1967-Q1",17.209,2.66062160711089,-0.501576300788595,2.62584261336327,17.725,3.08229136376854,0.0488002187571563,3.03574285339616,-0.421669756657657,0,3.83333333333333,3.567942550373,0.265390782960329,41.354,5.7716944411046,6.8082029030425,0,0,0
